
CommandType     Name                                               Version    Source
Alias           Invoke-IntuneAppProtectionPolicyAndroidAssign      6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneAppProtectionPolicyAndroidTargetApp   6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneAppProtectionPolicyDefaultTargetApp   6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneAppProtectionPolicyIosAssign          6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneAppProtectionPolicyIosTargetApp       6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneAppProtectionPolicyTargetApp          6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneDeviceCompliancePolicyAssign          6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneDeviceCompliancePolicyScheduleAction… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneDeviceConfigurationPolicyAssign       6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneDeviceEnrollmentConfigurationAssign   6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneDeviceEnrollmentConfigurationSetPrio… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneDownloadApplePushNotificationCertifi… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneExchangeConnectorSync                 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneGetEffectivePermission                6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneGetUserIdsWithFlaggedAppRegistration  6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneLogoutSharedAppleDeviceActiveUser     6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceBypassActivationLock     6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceCleanWindowsDevice       6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceDeleteUserFromSharedApp… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceDisableLostMode          6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceLocateDevice             6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceRebootNow                6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceRecoverPasscode          6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceRemoteLock               6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceResetPasscode            6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceRetire                   6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceShutDownDevice           6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceSyncDevice               6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceUpdateWindowsDeviceAcco… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceWindowsDefenderScan      6.1907.1.0 Microsoft.Graph.Intune
